==========================================
=== MECCANO BASELINE (30ep) ===
==========================================
=== TRAINING ===
python traineval.py --ek_version=meccano --epochs=30 --batch_size=32 --num_classes=61 --seq_len_obs=10 --seq_len_unobs=3 --learnable_weight=True
training dataset size: 4679
evaluation dataset size: 2584
Epoch:0 (1/147) Data: 1.273503s | Batch: 1.895s | future_traj_r_loss: 0.368 | future_traj_l_loss: 0.210 | rec_r_loss: 1.001| rec_l_loss: 1.005| total_loss: 2.622 | future_valid_r: 29.0 | future_valid_l: 31.0 | obj_loss: 0.505 
Epoch:19 (21/147) Data: 0.000800s | Batch: 0.151s | future_traj_r_loss: 0.035 | future_traj_l_loss: 0.049 | rec_r_loss: 0.035| rec_l_loss: 0.033| total_loss: 0.203 | future_valid_r: 29.0 | future_valid_l: 29.0 | obj_loss: 0.021 
Epoch:19 (22/147) Data: 0.000829s | Batch: 0.150s | future_traj_r_loss: 0.043 | future_traj_l_loss: 0.050 | rec_r_loss: 0.035| rec_l_loss: 0.035| total_loss: 0.162 | future_valid_r: 29.0 | future_valid_l: 29.0 | obj_loss: 0.017 
Epoch:19 (23/147) Data: 0.000806s | Batch: 0.149s | future_traj_r_loss: 0.033 | future_traj_l_loss: 0.080 | rec_r_loss: 0.036| rec_l_loss: 0.037| total_loss: 0.201 | future_valid_r: 27.0 | future_valid_l: 31.0 | obj_loss: 0.026 
Epoch:19 (24/147) Data: 0.000860s | Batch: 0.147s | future_traj_r_loss: 0.045 | future_traj_l_loss: 0.058 | rec_r_loss: 0.035| rec_l_loss: 0.035| total_loss: 0.186 | future_valid_r: 31.0 | future_valid_l: 29.0 | obj_loss: 0.022 
Epoch:19 (25/147) Data: 0.000797s | Batch: 0.146s | future_traj_r_loss: 0.045 | future_traj_l_loss: 0.042 | rec_r_loss: 0.035| rec_l_loss: 0.035| total_loss: 0.177 | future_valid_r: 31.0 | future_valid_l: 30.0 | obj_loss: 0.019 
Epoch:19 (26/147) Data: 0.000804s | Batch: 0.145s | future_traj_r_loss: 0.049 | future_traj_l_loss: 0.042 | rec_r_loss: 0.036| rec_l_loss: 0.035| total_loss: 0.180 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.021 
Epoch:19 (27/147) Data: 0.000770s | Batch: 0.144s | future_traj_r_loss: 0.047 | future_traj_l_loss: 0.074 | rec_r_loss: 0.036| rec_l_loss: 0.035| total_loss: 0.200 | future_valid_r: 29.0 | future_valid_l: 30.0 | obj_loss: 0.023 
Epoch:19 (28/147) Data: 0.000762s | Batch: 0.143s | future_traj_r_loss: 0.068 | future_traj_l_loss: 0.061 | rec_r_loss: 0.036| rec_l_loss: 0.036| total_loss: 0.216 | future_valid_r: 31.0 | future_valid_l: 29.0 | obj_loss: 0.021 
Epoch:19 (29/147) Data: 0.000808s | Batch: 0.143s | future_traj_r_loss: 0.055 | future_traj_l_loss: 0.053 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.193 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.016 
Epoch:19 (30/147) Data: 0.000807s | Batch: 0.142s | future_traj_r_loss: 0.043 | future_traj_l_loss: 0.044 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.165 | future_valid_r: 29.0 | future_valid_l: 29.0 | obj_loss: 0.020 
Epoch:19 (31/147) Data: 0.000749s | Batch: 0.141s | future_traj_r_loss: 0.062 | future_traj_l_loss: 0.043 | rec_r_loss: 0.035| rec_l_loss: 0.035| total_loss: 0.190 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.024 
Epoch:19 (32/147) Data: 0.000717s | Batch: 0.140s | future_traj_r_loss: 0.073 | future_traj_l_loss: 0.070 | rec_r_loss: 0.036| rec_l_loss: 0.035| total_loss: 0.241 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.021 
Epoch:19 (33/147) Data: 0.000841s | Batch: 0.140s | future_traj_r_loss: 0.038 | future_traj_l_loss: 0.027 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.130 | future_valid_r: 30.0 | future_valid_l: 30.0 | obj_loss: 0.016 
Epoch:19 (34/147) Data: 0.000842s | Batch: 0.139s | future_traj_r_loss: 0.038 | future_traj_l_loss: 0.038 | rec_r_loss: 0.038| rec_l_loss: 0.033| total_loss: 0.151 | future_valid_r: 30.0 | future_valid_l: 29.0 | obj_loss: 0.017 
Epoch:19 (35/147) Data: 0.000754s | Batch: 0.139s | future_traj_r_loss: 0.044 | future_traj_l_loss: 0.043 | rec_r_loss: 0.037| rec_l_loss: 0.034| total_loss: 0.172 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.019 
Epoch:19 (36/147) Data: 0.000777s | Batch: 0.138s | future_traj_r_loss: 0.064 | future_traj_l_loss: 0.030 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.190 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.022 
Epoch:19 (37/147) Data: 0.000814s | Batch: 0.137s | future_traj_r_loss: 0.052 | future_traj_l_loss: 0.050 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.194 | future_valid_r: 30.0 | future_valid_l: 29.0 | obj_loss: 0.021 
Epoch:19 (38/147) Data: 0.000794s | Batch: 0.137s | future_traj_r_loss: 0.042 | future_traj_l_loss: 0.035 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.157 | future_valid_r: 32.0 | future_valid_l: 30.0 | obj_loss: 0.018 
Epoch:19 (39/147) Data: 0.000802s | Batch: 0.137s | future_traj_r_loss: 0.063 | future_traj_l_loss: 0.041 | rec_r_loss: 0.037| rec_l_loss: 0.035| total_loss: 0.196 | future_valid_r: 29.0 | future_valid_l: 32.0 | obj_loss: 0.019 
Epoch:19 (40/147) Data: 0.000769s | Batch: 0.136s | future_traj_r_loss: 0.058 | future_traj_l_loss: 0.027 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.177 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.019 
Epoch:19 (41/147) Data: 0.000827s | Batch: 0.136s | future_traj_r_loss: 0.056 | future_traj_l_loss: 0.032 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.192 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.021 
Epoch:19 (42/147) Data: 0.000807s | Batch: 0.135s | future_traj_r_loss: 0.054 | future_traj_l_loss: 0.039 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.185 | future_valid_r: 30.0 | future_valid_l: 28.0 | obj_loss: 0.033 
Epoch:19 (43/147) Data: 0.000768s | Batch: 0.135s | future_traj_r_loss: 0.039 | future_traj_l_loss: 0.035 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.178 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.023 
Epoch:19 (44/147) Data: 0.000777s | Batch: 0.135s | future_traj_r_loss: 0.053 | future_traj_l_loss: 0.050 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.199 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.025 
Epoch:19 (45/147) Data: 0.000777s | Batch: 0.134s | future_traj_r_loss: 0.034 | future_traj_l_loss: 0.053 | rec_r_loss: 0.036| rec_l_loss: 0.037| total_loss: 0.172 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.020 
Epoch:19 (46/147) Data: 0.000774s | Batch: 0.134s | future_traj_r_loss: 0.036 | future_traj_l_loss: 0.063 | rec_r_loss: 0.035| rec_l_loss: 0.035| total_loss: 0.172 | future_valid_r: 28.0 | future_valid_l: 28.0 | obj_loss: 0.025 
Epoch:19 (47/147) Data: 0.000767s | Batch: 0.134s | future_traj_r_loss: 0.079 | future_traj_l_loss: 0.041 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.180 | future_valid_r: 29.0 | future_valid_l: 32.0 | obj_loss: 0.019 
Epoch:19 (48/147) Data: 0.000813s | Batch: 0.133s | future_traj_r_loss: 0.036 | future_traj_l_loss: 0.052 | rec_r_loss: 0.036| rec_l_loss: 0.035| total_loss: 0.173 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.023 
Epoch:19 (49/147) Data: 0.000833s | Batch: 0.133s | future_traj_r_loss: 0.045 | future_traj_l_loss: 0.036 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.168 | future_valid_r: 30.0 | future_valid_l: 30.0 | obj_loss: 0.018 
Epoch:19 (50/147) Data: 0.000830s | Batch: 0.133s | future_traj_r_loss: 0.072 | future_traj_l_loss: 0.042 | rec_r_loss: 0.036| rec_l_loss: 0.034| total_loss: 0.191 | future_valid_r: 32.0 | future_valid_l: 31.0 | obj_loss: 0.015 
Epoch:19 (51/147) Data: 0.000813s | Batch: 0.133s | future_traj_r_loss: 0.056 | future_traj_l_loss: 0.032 | rec_r_loss: 0.035| rec_l_loss: 0.035| total_loss: 0.197 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.027 
Epoch:19 (52/147) Data: 0.000793s | Batch: 0.132s | future_traj_r_loss: 0.048 | future_traj_l_loss: 0.041 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.176 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.017 
Epoch:19 (53/147) Data: 0.000791s | Batch: 0.132s | future_traj_r_loss: 0.074 | future_traj_l_loss: 0.039 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.217 | future_valid_r: 31.0 | future_valid_l: 29.0 | obj_loss: 0.027 
Epoch:19 (54/147) Data: 0.001337s | Batch: 0.132s | future_traj_r_loss: 0.044 | future_traj_l_loss: 0.032 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.175 | future_valid_r: 31.0 | future_valid_l: 30.0 | obj_loss: 0.021 
Epoch:19 (55/147) Data: 0.000801s | Batch: 0.132s | future_traj_r_loss: 0.058 | future_traj_l_loss: 0.032 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.189 | future_valid_r: 30.0 | future_valid_l: 30.0 | obj_loss: 0.017 
Epoch:19 (56/147) Data: 0.000834s | Batch: 0.132s | future_traj_r_loss: 0.045 | future_traj_l_loss: 0.044 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.159 | future_valid_r: 30.0 | future_valid_l: 28.0 | obj_loss: 0.020 
Epoch:19 (57/147) Data: 0.000782s | Batch: 0.131s | future_traj_r_loss: 0.060 | future_traj_l_loss: 0.064 | rec_r_loss: 0.035| rec_l_loss: 0.035| total_loss: 0.258 | future_valid_r: 32.0 | future_valid_l: 31.0 | obj_loss: 0.018 
Epoch:19 (58/147) Data: 0.000784s | Batch: 0.131s | future_traj_r_loss: 0.116 | future_traj_l_loss: 0.050 | rec_r_loss: 0.033| rec_l_loss: 0.033| total_loss: 0.252 | future_valid_r: 31.0 | future_valid_l: 30.0 | obj_loss: 0.012 
Epoch:19 (59/147) Data: 0.000782s | Batch: 0.131s | future_traj_r_loss: 0.081 | future_traj_l_loss: 0.040 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.222 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.027 
Epoch:19 (60/147) Data: 0.000819s | Batch: 0.131s | future_traj_r_loss: 0.072 | future_traj_l_loss: 0.051 | rec_r_loss: 0.035| rec_l_loss: 0.033| total_loss: 0.222 | future_valid_r: 32.0 | future_valid_l: 31.0 | obj_loss: 0.021 
Epoch:19 (61/147) Data: 0.000778s | Batch: 0.131s | future_traj_r_loss: 0.059 | future_traj_l_loss: 0.055 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.201 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.018 
Epoch:19 (62/147) Data: 0.001655s | Batch: 0.130s | future_traj_r_loss: 0.071 | future_traj_l_loss: 0.050 | rec_r_loss: 0.035| rec_l_loss: 0.035| total_loss: 0.206 | future_valid_r: 26.0 | future_valid_l: 32.0 | obj_loss: 0.016 
Epoch:19 (63/147) Data: 0.000810s | Batch: 0.130s | future_traj_r_loss: 0.073 | future_traj_l_loss: 0.062 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.235 | future_valid_r: 32.0 | future_valid_l: 32.0 | obj_loss: 0.017 
Epoch:19 (64/147) Data: 0.000777s | Batch: 0.130s | future_traj_r_loss: 0.061 | future_traj_l_loss: 0.035 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.165 | future_valid_r: 28.0 | future_valid_l: 31.0 | obj_loss: 0.031 
Epoch:19 (65/147) Data: 0.000790s | Batch: 0.130s | future_traj_r_loss: 0.066 | future_traj_l_loss: 0.051 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.208 | future_valid_r: 28.0 | future_valid_l: 29.0 | obj_loss: 0.023 
Epoch:19 (66/147) Data: 0.000827s | Batch: 0.130s | future_traj_r_loss: 0.044 | future_traj_l_loss: 0.047 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.169 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.022 
Epoch:19 (67/147) Data: 0.000794s | Batch: 0.130s | future_traj_r_loss: 0.068 | future_traj_l_loss: 0.052 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.194 | future_valid_r: 29.0 | future_valid_l: 28.0 | obj_loss: 0.017 
Epoch:19 (68/147) Data: 0.000828s | Batch: 0.130s | future_traj_r_loss: 0.083 | future_traj_l_loss: 0.065 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.252 | future_valid_r: 31.0 | future_valid_l: 30.0 | obj_loss: 0.021 
Epoch:19 (69/147) Data: 0.000810s | Batch: 0.129s | future_traj_r_loss: 0.051 | future_traj_l_loss: 0.030 | rec_r_loss: 0.035| rec_l_loss: 0.035| total_loss: 0.182 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.023 
Epoch:19 (70/147) Data: 0.000794s | Batch: 0.129s | future_traj_r_loss: 0.085 | future_traj_l_loss: 0.042 | rec_r_loss: 0.034| rec_l_loss: 0.033| total_loss: 0.221 | future_valid_r: 31.0 | future_valid_l: 28.0 | obj_loss: 0.021 
Epoch:19 (71/147) Data: 0.000781s | Batch: 0.129s | future_traj_r_loss: 0.040 | future_traj_l_loss: 0.034 | rec_r_loss: 0.035| rec_l_loss: 0.035| total_loss: 0.169 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.017 
Epoch:19 (72/147) Data: 0.000783s | Batch: 0.129s | future_traj_r_loss: 0.060 | future_traj_l_loss: 0.051 | rec_r_loss: 0.035| rec_l_loss: 0.035| total_loss: 0.218 | future_valid_r: 30.0 | future_valid_l: 30.0 | obj_loss: 0.021 
Epoch:19 (73/147) Data: 0.000805s | Batch: 0.129s | future_traj_r_loss: 0.049 | future_traj_l_loss: 0.042 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.179 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.017 
Epoch:19 (74/147) Data: 0.000785s | Batch: 0.129s | future_traj_r_loss: 0.045 | future_traj_l_loss: 0.055 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.195 | future_valid_r: 28.0 | future_valid_l: 31.0 | obj_loss: 0.022 
Epoch:19 (75/147) Data: 0.000776s | Batch: 0.128s | future_traj_r_loss: 0.063 | future_traj_l_loss: 0.051 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.220 | future_valid_r: 32.0 | future_valid_l: 32.0 | obj_loss: 0.018 
Epoch:19 (76/147) Data: 0.000778s | Batch: 0.128s | future_traj_r_loss: 0.040 | future_traj_l_loss: 0.058 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.196 | future_valid_r: 32.0 | future_valid_l: 30.0 | obj_loss: 0.021 
Epoch:19 (77/147) Data: 0.000826s | Batch: 0.128s | future_traj_r_loss: 0.065 | future_traj_l_loss: 0.042 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.209 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.019 
Epoch:19 (78/147) Data: 0.000769s | Batch: 0.128s | future_traj_r_loss: 0.042 | future_traj_l_loss: 0.044 | rec_r_loss: 0.034| rec_l_loss: 0.035| total_loss: 0.162 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.026 
Epoch:19 (79/147) Data: 0.000777s | Batch: 0.128s | future_traj_r_loss: 0.059 | future_traj_l_loss: 0.036 | rec_r_loss: 0.034| rec_l_loss: 0.035| total_loss: 0.161 | future_valid_r: 29.0 | future_valid_l: 31.0 | obj_loss: 0.015 
Epoch:19 (80/147) Data: 0.000781s | Batch: 0.128s | future_traj_r_loss: 0.032 | future_traj_l_loss: 0.030 | rec_r_loss: 0.033| rec_l_loss: 0.035| total_loss: 0.144 | future_valid_r: 32.0 | future_valid_l: 30.0 | obj_loss: 0.015 
Epoch:19 (81/147) Data: 0.000774s | Batch: 0.128s | future_traj_r_loss: 0.044 | future_traj_l_loss: 0.058 | rec_r_loss: 0.035| rec_l_loss: 0.036| total_loss: 0.205 | future_valid_r: 31.0 | future_valid_l: 30.0 | obj_loss: 0.013 
Epoch:19 (82/147) Data: 0.000823s | Batch: 0.128s | future_traj_r_loss: 0.045 | future_traj_l_loss: 0.049 | rec_r_loss: 0.034| rec_l_loss: 0.035| total_loss: 0.179 | future_valid_r: 28.0 | future_valid_l: 32.0 | obj_loss: 0.018 
Epoch:19 (83/147) Data: 0.000808s | Batch: 0.128s | future_traj_r_loss: 0.041 | future_traj_l_loss: 0.029 | rec_r_loss: 0.034| rec_l_loss: 0.035| total_loss: 0.157 | future_valid_r: 31.0 | future_valid_l: 30.0 | obj_loss: 0.021 
Epoch:19 (84/147) Data: 0.000761s | Batch: 0.127s | future_traj_r_loss: 0.071 | future_traj_l_loss: 0.068 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.228 | future_valid_r: 31.0 | future_valid_l: 30.0 | obj_loss: 0.021 
Epoch:19 (85/147) Data: 0.000809s | Batch: 0.127s | future_traj_r_loss: 0.041 | future_traj_l_loss: 0.052 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.196 | future_valid_r: 28.0 | future_valid_l: 32.0 | obj_loss: 0.022 
Epoch:19 (86/147) Data: 0.000804s | Batch: 0.127s | future_traj_r_loss: 0.040 | future_traj_l_loss: 0.035 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.165 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.012 
Epoch:19 (87/147) Data: 0.000782s | Batch: 0.127s | future_traj_r_loss: 0.047 | future_traj_l_loss: 0.046 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.191 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.025 
Epoch:19 (88/147) Data: 0.000751s | Batch: 0.127s | future_traj_r_loss: 0.053 | future_traj_l_loss: 0.050 | rec_r_loss: 0.036| rec_l_loss: 0.035| total_loss: 0.177 | future_valid_r: 31.0 | future_valid_l: 28.0 | obj_loss: 0.025 
Epoch:19 (89/147) Data: 0.000769s | Batch: 0.127s | future_traj_r_loss: 0.062 | future_traj_l_loss: 0.047 | rec_r_loss: 0.034| rec_l_loss: 0.033| total_loss: 0.207 | future_valid_r: 29.0 | future_valid_l: 30.0 | obj_loss: 0.020 
Epoch:19 (90/147) Data: 0.000804s | Batch: 0.127s | future_traj_r_loss: 0.056 | future_traj_l_loss: 0.030 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.181 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.017 
Epoch:19 (91/147) Data: 0.000787s | Batch: 0.127s | future_traj_r_loss: 0.067 | future_traj_l_loss: 0.050 | rec_r_loss: 0.036| rec_l_loss: 0.034| total_loss: 0.183 | future_valid_r: 28.0 | future_valid_l: 31.0 | obj_loss: 0.026 
Epoch:19 (92/147) Data: 0.000824s | Batch: 0.127s | future_traj_r_loss: 0.036 | future_traj_l_loss: 0.039 | rec_r_loss: 0.034| rec_l_loss: 0.033| total_loss: 0.162 | future_valid_r: 29.0 | future_valid_l: 31.0 | obj_loss: 0.032 
Epoch:19 (93/147) Data: 0.000779s | Batch: 0.127s | future_traj_r_loss: 0.057 | future_traj_l_loss: 0.066 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.224 | future_valid_r: 31.0 | future_valid_l: 28.0 | obj_loss: 0.019 
Epoch:19 (94/147) Data: 0.000787s | Batch: 0.126s | future_traj_r_loss: 0.034 | future_traj_l_loss: 0.023 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.141 | future_valid_r: 32.0 | future_valid_l: 30.0 | obj_loss: 0.020 
Epoch:19 (95/147) Data: 0.000784s | Batch: 0.126s | future_traj_r_loss: 0.084 | future_traj_l_loss: 0.065 | rec_r_loss: 0.037| rec_l_loss: 0.036| total_loss: 0.251 | future_valid_r: 28.0 | future_valid_l: 31.0 | obj_loss: 0.026 
Epoch:19 (96/147) Data: 0.000790s | Batch: 0.126s | future_traj_r_loss: 0.063 | future_traj_l_loss: 0.058 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.230 | future_valid_r: 31.0 | future_valid_l: 29.0 | obj_loss: 0.021 
Epoch:19 (97/147) Data: 0.000794s | Batch: 0.126s | future_traj_r_loss: 0.043 | future_traj_l_loss: 0.039 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.181 | future_valid_r: 32.0 | future_valid_l: 31.0 | obj_loss: 0.022 
Epoch:19 (98/147) Data: 0.000787s | Batch: 0.126s | future_traj_r_loss: 0.032 | future_traj_l_loss: 0.038 | rec_r_loss: 0.034| rec_l_loss: 0.033| total_loss: 0.154 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.023 
Epoch:19 (99/147) Data: 0.000792s | Batch: 0.126s | future_traj_r_loss: 0.048 | future_traj_l_loss: 0.046 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.173 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.018 
Epoch:19 (100/147) Data: 0.000792s | Batch: 0.126s | future_traj_r_loss: 0.035 | future_traj_l_loss: 0.038 | rec_r_loss: 0.034| rec_l_loss: 0.033| total_loss: 0.168 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.014 
Epoch:19 (101/147) Data: 0.000769s | Batch: 0.126s | future_traj_r_loss: 0.041 | future_traj_l_loss: 0.047 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.165 | future_valid_r: 32.0 | future_valid_l: 31.0 | obj_loss: 0.015 
Epoch:19 (102/147) Data: 0.000771s | Batch: 0.126s | future_traj_r_loss: 0.038 | future_traj_l_loss: 0.035 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.173 | future_valid_r: 29.0 | future_valid_l: 32.0 | obj_loss: 0.019 
Epoch:19 (103/147) Data: 0.000948s | Batch: 0.126s | future_traj_r_loss: 0.058 | future_traj_l_loss: 0.032 | rec_r_loss: 0.036| rec_l_loss: 0.035| total_loss: 0.175 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.020 
Epoch:19 (104/147) Data: 0.000853s | Batch: 0.126s | future_traj_r_loss: 0.048 | future_traj_l_loss: 0.031 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.176 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.015 
Epoch:19 (105/147) Data: 0.000837s | Batch: 0.126s | future_traj_r_loss: 0.040 | future_traj_l_loss: 0.050 | rec_r_loss: 0.033| rec_l_loss: 0.033| total_loss: 0.178 | future_valid_r: 29.0 | future_valid_l: 30.0 | obj_loss: 0.019 
Epoch:19 (106/147) Data: 0.000784s | Batch: 0.126s | future_traj_r_loss: 0.046 | future_traj_l_loss: 0.050 | rec_r_loss: 0.034| rec_l_loss: 0.035| total_loss: 0.170 | future_valid_r: 31.0 | future_valid_l: 30.0 | obj_loss: 0.025 
Epoch:19 (107/147) Data: 0.000787s | Batch: 0.126s | future_traj_r_loss: 0.039 | future_traj_l_loss: 0.040 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.165 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.015 
Epoch:19 (108/147) Data: 0.001470s | Batch: 0.126s | future_traj_r_loss: 0.055 | future_traj_l_loss: 0.031 | rec_r_loss: 0.035| rec_l_loss: 0.033| total_loss: 0.166 | future_valid_r: 30.0 | future_valid_l: 28.0 | obj_loss: 0.034 
Epoch:19 (109/147) Data: 0.000792s | Batch: 0.125s | future_traj_r_loss: 0.051 | future_traj_l_loss: 0.025 | rec_r_loss: 0.033| rec_l_loss: 0.033| total_loss: 0.166 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.024 
Epoch:19 (110/147) Data: 0.000799s | Batch: 0.125s | future_traj_r_loss: 0.047 | future_traj_l_loss: 0.068 | rec_r_loss: 0.035| rec_l_loss: 0.034| total_loss: 0.203 | future_valid_r: 31.0 | future_valid_l: 29.0 | obj_loss: 0.020 
Epoch:19 (111/147) Data: 0.000730s | Batch: 0.125s | future_traj_r_loss: 0.047 | future_traj_l_loss: 0.043 | rec_r_loss: 0.034| rec_l_loss: 0.033| total_loss: 0.175 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.019 
Epoch:19 (112/147) Data: 0.000797s | Batch: 0.125s | future_traj_r_loss: 0.048 | future_traj_l_loss: 0.045 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.160 | future_valid_r: 32.0 | future_valid_l: 29.0 | obj_loss: 0.017 
Epoch:19 (113/147) Data: 0.000808s | Batch: 0.125s | future_traj_r_loss: 0.057 | future_traj_l_loss: 0.043 | rec_r_loss: 0.034| rec_l_loss: 0.035| total_loss: 0.187 | future_valid_r: 30.0 | future_valid_l: 29.0 | obj_loss: 0.023 
Epoch:19 (114/147) Data: 0.000776s | Batch: 0.125s | future_traj_r_loss: 0.041 | future_traj_l_loss: 0.034 | rec_r_loss: 0.034| rec_l_loss: 0.033| total_loss: 0.157 | future_valid_r: 32.0 | future_valid_l: 29.0 | obj_loss: 0.023 
Epoch:19 (115/147) Data: 0.000799s | Batch: 0.125s | future_traj_r_loss: 0.053 | future_traj_l_loss: 0.032 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.155 | future_valid_r: 29.0 | future_valid_l: 32.0 | obj_loss: 0.018 
Epoch:19 (116/147) Data: 0.000675s | Batch: 0.125s | future_traj_r_loss: 0.039 | future_traj_l_loss: 0.035 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.166 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.015 
Epoch:19 (117/147) Data: 0.000679s | Batch: 0.125s | future_traj_r_loss: 0.034 | future_traj_l_loss: 0.029 | rec_r_loss: 0.034| rec_l_loss: 0.034| total_loss: 0.134 | future_valid_r: 32.0 | future_valid_l: 32.0 | obj_loss: 0.020 
Epoch:19 (118/147) Data: 0.000685s | Batch: 0.125s | future_traj_r_loss: 0.025 | future_traj_l_loss: 0.052 | rec_r_loss: 0.034| rec_l_loss: 0.033| total_loss: 0.180 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.015 
